,state,gender,median_home_val,total_baños,income,dist_playa,num_vecinos,num_habitaciones
2877,SC,F,389.0,289.0,206.0,8.666666667,462.6,319.0
2878,AZ,F,1887.0,801.0,591.0,15.0,672.0,829.0
2879,WA,M,439.0,187.0,143.0,10.331645888184045,189.0,230.0
2880,MS,F,407.0,231.0,182.0,5.8,236.0,282.0
2881,FL,F,1098.0,386.0,374.0,22.78571429,427.0,432.0
2882,IN,M,709.0,459.0,403.0,29.0,433.4,549.0
2883,CA,F,546.0,208.0,191.0,10.438005672442142,219.0,234.0
2884,FL,F,1073.0,407.0,377.0,11.66666667,411.0,456.0
2885,OK,F,303.0,204.0,177.0,3.75,225.0,245.0
2886,CA,F,690.0,353.0,315.0,11.52631579,312.8,367.0
2887,MO,M,589.0,388.0,353.0,8.777777778,398.0,433.0
2888,NC,F,610.0,427.0,376.0,8.0,485.8,392.0
2889,F,F,332.0,222.0,170.0,15.0,233.0,269.0
2890,MI,F,355.0,312.0,293.0,15.0,312.0,320.0
2891,IL,M,549.0,327.0,292.0,16.42857143,313.0,352.0
2892,WI,F,483.0,281.0,241.0,7.5,506.4,330.0
2893,TX,M,1438.0,570.0,461.14779788174263,12.57142857,534.0,622.0
2894,IL,F,1191.0,362.0,357.0,25.0,455.0,466.0
2895,LA,F,801.0,441.0,423.7636644359224,9.789473684,469.0,498.0
2896,IN,F,333.0,273.0,224.0,11.66666667,281.0,322.0
2897,NC,F,1521.0,419.0,412.45362901935863,6.875,464.0,508.0
2898,FL,F,948.0,365.0,330.0,9.4,368.0,411.0
2899,CO,F,698.0,395.0,377.0,11.58129686603803,382.0,407.0
2900,WA,F,735.0,235.0,192.0,13.28571429,256.0,300.0
2901,LA,F,565.0,297.0,284.0,10.967935766218675,304.0,309.0
2902,KY,F,448.0,303.0,139.0,5.142857143,197.0,330.0
2903,AZ,F,1137.0,380.61,451.0,20.0,503.0,564.0
2904,IL,M,1326.0,503.0,550.0,41.83333333,675.0,688.0
2905,IL,F,423.0,280.0,213.0,10.949719029790453,276.0,330.0
2906,CA,F,1431.0,289.0,243.0,11.000276258434248,289.0,331.0
2907,F,F,2481.0,248.0,226.0,9.166666667,270.0,283.0
2908,AL,M,682.0,462.0,451.0,12.7,443.0,416.2
2909,CO,F,663.0,406.0,375.0,12.7,399.0,425.0
2910,CA,F,1909.0,380.61,417.0,12.5,468.0,550.0
2911,AZ,M,727.0,381.0,350.0,11.2,399.0,426.0
2912,F,F,729.0,343.0,351.07639567651125,4.894736842,400.0,358.0
2913,IA,M,424.0,332.0,294.0,11.08538824524052,310.0,341.4
2914,TX,M,693.0,325.0,304.46157196848276,24.44444444,352.0,337.8
2915,FL,F,737.0,363.0,273.0,7.038461539,338.0,383.0
2916,IN,F,331.0,370.0,322.0,14.0,320.0,368.0
2917,NC,M,355.0,283.0,219.0,10.724373454106562,250.0,285.0
2918,FL,M,466.0,292.0,271.0,5.0,291.0,325.0
2919,MO,F,835.0,380.61,401.0,3.375,487.0,537.0
2920,FL,F,1258.0,380.61,599.0,13.393315578132567,649.0,692.0
2921,FL,M,482.0,226.0,119.0,12.53846154,234.0,294.0
2922,KS,M,404.0,279.0,277.0,7.307692308,488.8,339.0
2923,NC,F,1024.0,344.0,303.0,6.394736842,395.8,404.0
2924,CO,F,989.0,477.0,472.0,12.08333333,304.2,507.0
2925,WI,F,691.0,406.0,249.0,5.0,311.0,487.6
2926,MN,F,906.0,380.61,476.0,30.28571429,563.0,668.0
2927,CO,F,831.0,415.0,408.0,25.0,418.8,445.0
2928,IA,M,740.0,585.0,555.0,14.22222222,466.4,669.0
2929,OK,M,566.0,277.0,216.0,11.33333333,279.0,359.0
2930,CA,F,1872.0,445.0,382.0,3.857142857,538.0,570.4
2931,SC,F,381.0,267.0,219.0,9.0625,257.0,282.0
2932,FL,F,914.0,363.0,325.29646427066973,10.33333333,371.0,409.0
2933,CA,F,2773.0,385.0,357.0,17.91666667,431.0,455.0
2934,CA,F,1400.0,304.0,246.0,10.0,281.0,386.8
2935,CA,F,1546.0,388.0,320.0,7.0,379.0,421.0
2936,CA,F,1353.0,349.0,218.0,7.05,290.0,371.0
2937,AZ,M,1117.0,501.0,475.0,7.5,527.0,551.0
2938,AL,M,549.0,459.0,401.0,6.75,435.0,475.0
2939,TX,M,391.0,380.61,243.0,16.0,255.0,302.0
2940,MI,M,780.0,434.0,395.0,10.0,494.0,548.0
2941,CA,F,680.0,380.61,235.0,13.0,282.0,287.0
2942,IL,F,852.0,401.0,377.0,4.076923077,383.0,417.0
2943,TX,F,992.0,380.61,551.0,6.545454545,573.0,602.0
2944,CA,M,2051.0,380.61,503.0,7.666666667,547.0,568.0
2945,TN,F,325.0,181.0,148.0,10.21837644105105,171.0,209.0
2946,TN,F,672.0,356.0,179.0,11.5,260.0,347.6
2947,IL,M,1977.0,693.0,676.0,10.0,751.0,768.0
2948,FL,M,1437.0,444.0,385.0,12.349573049258094,480.0,551.0
2949,F,F,563.0,430.0,316.11341661025455,4.941176471,366.0,414.0
2950,AZ,F,1099.0,513.0,351.0,9.375,421.0,564.0
2951,AZ,F,707.0,312.0,211.0,6.75,258.0,323.0
2952,FL,F,842.0,375.0,377.0,7.5,446.0,461.0
2953,KY,F,354.0,256.0,250.0,7.7,277.0,289.0
2954,WI,F,720.0,432.0,358.23571282809576,11.768007082096123,406.0,446.0
2955,AR,M,419.0,277.0,235.0,10.927334053609554,284.0,317.0
2956,CA,M,1538.0,343.0,303.0,6.2,355.0,389.0
2957,CA,F,1281.0,386.0,329.25410772855713,8.333333333,372.0,403.0
2958,F,F,680.0,387.0,339.0,11.396129993173734,352.0,382.0
2959,IL,F,1000.0,458.0,271.0,17.33333333,377.0,479.0
2960,MI,M,279.0,165.0,119.0,12.0,170.0,207.0
2961,CA,M,2074.0,515.0,495.0,12.719284170248017,560.0,586.0
2962,IA,F,478.0,397.0,313.0,11.7,331.0,388.0
2963,NV,F,948.0,353.0,325.0,11.5,367.0,398.0
2964,LA,M,1730.0,843.0,794.0,13.75,833.0,899.0
2965,WI,F,1375.0,171.0,79.0,7.0,125.0,221.0
2966,TX,F,398.0,258.0,216.0,15.0,275.0,308.0
2967,KY,M,633.0,326.0,309.0,12.33333333,336.6,462.6
2968,F,F,2380.0,348.0,274.0,11.425592254834076,315.0,417.0
2969,FL,F,914.0,380.61,321.0,11.0,371.0,409.0
2970,WA,F,705.0,304.0,250.0,10.54054054,308.0,330.0
2971,NC,F,2018.0,380.61,709.0,4.722222222,752.0,797.0
2972,MI,M,1072.0,597.0,545.0,15.53846154,600.0,602.0
2973,FL,F,967.0,463.0,434.0,12.179110145587423,478.0,501.0
2974,CA,F,2631.0,753.0,689.0,13.951919137393702,749.8,759.2
2975,NC,M,1610.0,644.0,413.0,12.5,551.0,721.0
2976,CA,F,1613.0,352.0,350.0,6.548387097,404.0,408.0
2977,FL,M,934.0,353.0,273.0,12.22222222,314.2,392.0
2978,CA,F,1143.0,374.0,310.0,6.266666667,356.0,376.0
2979,IL,F,927.0,250.0,245.5931125356214,6.647058824,280.0,299.0
2980,IN,M,431.0,307.0,269.0,5.8,309.0,338.0
2981,FL,F,803.0,361.0,290.0,5.666666667,350.0,422.6
2982,IL,F,753.0,393.0,333.0,12.57142857,371.0,425.0
2983,CA,M,1838.0,465.0,519.3752187610974,5.142857143,536.0,493.0
2984,AZ,F,619.0,215.0,187.0,14.1,197.0,242.0
2985,OR,M,864.0,409.0,356.06499685431027,11.0,410.0,464.0
2986,IL,M,1279.0,456.0,410.0,11.88799291347597,403.0,466.0
2987,AZ,F,613.0,236.0,183.0,7.15,226.0,271.0
2988,KY,F,870.0,380.61,481.0,7.3,515.0,555.0
2989,CA,F,2171.0,508.0,495.0,10.81818182,492.0,519.0
2990,WI,M,668.0,386.0,351.0,13.25,352.0,376.0
2991,TX,F,813.0,485.0,465.0,12.264377671019751,489.0,511.0
2992,CA,F,2618.0,657.0,621.0,22.5,664.0,633.2
2993,GA,F,1034.0,534.0,511.0,12.679266098742819,558.0,574.0
2994,MI,F,605.0,454.0,396.0,11.998219395491875,426.0,486.0
2995,MO,F,240.0,232.0,202.0,7.909090909,243.0,267.0
2996,OR,M,829.0,485.0,397.0,20.0,379.0,456.0
2997,CA,F,1189.0,310.0,278.0,13.5,325.0,343.0
2998,CA,F,2076.0,443.0,418.0,6.666666667,479.0,505.0
2999,CA,M,1679.0,519.0,503.0,7.6,506.4,560.0
3000,NC,M,996.0,370.0,334.0,11.553129354340697,391.0,405.0
3001,TX,M,1136.0,531.0,505.0,12.774389921321786,578.0,590.0
3002,TX,M,2196.0,797.0,606.0,10.625,700.0,875.0
3003,TX,F,395.0,154.0,115.0,6.214285714,177.0,199.0
3004,NC,F,897.0,380.61,309.0,14.5,366.0,417.0
3005,TN,F,753.0,383.0,370.0,19.22222222,412.0,437.0
3006,CO,F,494.0,161.0,140.0,25.0,175.0,245.0
3007,CA,M,1600.0,551.0,548.0,17.0,603.0,472.4
3008,F,F,273.0,231.0,178.47582335830015,10.07692308,220.0,273.4
3009,CA,F,1500.0,346.0,258.0,10.44444444,323.0,414.0
3010,CA,F,1941.0,412.0,433.0,13.65217391,474.0,450.0
3011,F,F,615.0,348.0,311.0,7.363636364,476.8,369.0
3012,IL,F,917.0,480.0,462.0,5.285714286,434.0,474.0
3013,NM,M,1590.0,575.0,524.0,10.21428571,519.2,682.0
3014,GA,M,554.0,345.0,275.0,20.0,324.0,444.0
3015,SC,F,714.0,380.61,191.0,5.0,256.0,333.0
3016,OR,M,690.0,392.0,374.0,10.125,412.0,420.0
3017,MO,M,566.0,378.0,352.0,11.41702010877766,363.0,380.0
3018,NM,M,1208.0,603.0,497.0,13.0,574.0,670.0
3019,WI,F,677.0,372.0,272.0,11.25,331.0,387.0
3020,AZ,M,1079.0,614.0,623.0,27.0,520.6,648.0
3021,MI,F,354.0,234.0,207.0,6.111111111,266.0,295.0
3022,GA,F,1216.0,621.0,541.0,5.909090909,527.0,687.0
3023,NC,M,538.0,313.0,238.0,15.33333333,269.0,331.0
3024,GA,F,618.0,363.0,327.051160173049,7.25,375.0,513.0
3025,KY,F,184.0,152.0,129.0,10.288018898483884,192.0,221.0
3026,NV,F,950.0,402.0,365.0,11.667835137666984,390.0,427.0
3027,GA,F,650.0,304.0,267.0,6.5,322.0,355.0
3028,TX,M,550.0,380.61,317.5275971745025,5.518518519,365.0,499.4
3029,F,F,866.0,375.0,308.0,13.33333333,410.0,465.0
3030,CA,F,2130.0,309.0,315.0,5.705882353,380.0,369.6
3031,IL,F,978.0,434.0,301.0,5.0,355.0,467.0
3032,NC,M,487.0,308.0,273.0,4.0,275.0,348.4
3033,MI,F,859.0,499.0,422.0757619662874,10.33333333,365.8,529.0
3034,NM,F,359.0,186.0,164.0,8.222222222,223.0,242.0
3035,CA,F,2298.0,514.0,374.0,98.78571429,405.0,436.0
3036,F,M,1088.0,308.0,278.0,10.83333333,335.0,380.0
3037,LA,M,646.0,237.0,228.0,3.190476191,299.0,291.0
3038,MI,F,740.0,450.0,401.0,5.764705882,446.0,491.0
3039,IN,M,1781.0,776.0,762.0,15.0,835.0,853.0
3040,NV,M,1003.0,322.0,258.0,7.038461539,318.0,386.0
3041,AZ,F,988.0,327.0,310.0,23.38888889,372.0,430.4
3042,MI,M,1478.0,605.0,576.0,15.125,575.0,606.0
3043,IL,F,687.0,410.0,405.0,11.873201277565023,431.0,452.0
3044,OR,F,457.0,256.0,187.0,15.0,197.0,267.0
3045,CA,F,1884.0,458.0,456.53761870178033,12.172197984390822,490.0,490.0
3046,AR,F,516.0,337.0,272.0,5.578947368,303.0,344.0
3047,CA,F,1545.0,326.0,305.0,16.25,360.0,376.0
3048,CA,F,2880.0,539.0,511.0,8.315789474,566.0,432.8
3049,FL,F,845.0,351.0,406.79565260593745,4.875,415.8,511.0
3050,TN,F,1239.0,571.0,534.0,15.84615385,624.0,653.0
3051,IL,F,753.0,432.0,387.0,25.0,417.0,452.0
3052,CA,F,2885.0,773.0,737.0,53.85714286,798.0,824.0
3053,CA,F,1387.0,464.0,406.0,11.4,403.0,442.0
3054,IL,F,568.0,279.0,225.11593038844074,3.444444444,282.0,353.0
3055,F,F,917.0,463.0,391.0,8.571428571,453.8,519.0
3056,TX,F,243.0,147.0,132.0,9.0625,154.0,160.0
3057,MO,F,844.0,373.0,340.0,20.0,356.0,358.0
3058,IA,M,338.0,315.0,260.0,4.0,336.0,386.0
3059,IL,F,1118.0,563.0,510.0,14.38461539,562.0,607.0
3060,WI,M,640.0,404.0,376.0,14.0,384.0,411.0
3061,F,F,770.0,239.0,103.0,8.352941177,161.0,278.0
3062,MS,F,557.0,302.0,190.0,10.980483006870617,276.6,346.0
3063,KS,F,477.0,221.0,219.0,9.1,274.0,452.8
3064,MI,M,1089.0,580.0,541.0,12.33333333,581.0,376.2
3065,TX,M,639.0,236.0,242.0,6.55,274.0,269.0
3066,CA,F,2215.0,260.0,195.0,10.873126070124973,263.0,311.8
3067,SC,F,664.0,283.0,219.0,12.4,286.0,334.0
3068,MI,F,690.0,380.61,304.0,22.22222222,353.0,383.0
3069,MN,F,391.0,323.0,280.0,11.275125439655511,326.0,375.0
3070,F,F,732.0,380.61,342.9326743503496,7.285714286,400.0,462.0
3071,WA,M,976.0,380.61,479.0,8.111111111,536.0,571.0
3072,CO,F,728.0,335.0,306.0,11.22222222,297.0,330.0
3073,TX,M,376.0,234.0,179.0,8.085,234.0,287.0
3074,IA,M,466.0,266.0,224.0,16.25,258.0,311.0
3075,FL,F,1657.0,360.0,264.0,4.1,388.0,491.0
3076,AZ,F,785.0,487.0,390.0,12.241367541827485,465.0,530.0
3077,F,F,927.0,464.0,388.0,30.0,391.0,431.0
3078,CA,M,2130.0,309.0,315.0,15.0,380.0,380.0
3079,NV,F,1446.0,520.0,509.0,14.8,544.0,556.0
3080,CO,F,493.0,380.61,212.5715253329832,13.3,264.0,324.0
3081,OR,F,450.0,208.0,217.0,7.625,270.0,269.0
3082,AZ,F,778.0,298.0,280.0,6.428571429,290.0,313.0
3083,AZ,F,1250.0,459.0,218.0,8.65,328.0,441.0
3084,AL,M,425.0,245.0,264.0,12.33333333,311.0,320.0
3085,AZ,M,842.0,266.0,247.0,10.941871795288414,277.0,321.0
3086,MI,F,1092.0,587.0,577.2557241691258,8.333333333,620.0,631.0
3087,IN,M,625.0,362.0,319.0,8.5,362.0,411.0
3088,MO,F,643.0,272.0,257.0,23.33333333,296.0,321.0
3089,AZ,M,676.0,409.0,327.4940588822456,6.75,380.0,433.0
3090,IN,F,1101.0,631.0,518.0,13.30711950497112,615.0,701.0
3091,NV,F,706.0,316.0,296.9503752020374,6.47826087,339.0,371.0
3092,AZ,F,1573.0,572.0,569.0,7.235294118,709.0,702.0
3093,CA,F,1745.0,380.61,386.0,10.41463415,398.0,357.0
3094,FL,F,590.0,319.0,267.0,15.0,397.2,322.0
3095,CA,M,996.0,284.0,260.1519555602119,5.25,300.0,330.0
3096,FL,F,945.0,317.0,292.0,4.625,376.0,456.0
3097,IL,F,1757.0,488.0,472.0,8.388888889,560.0,588.0
3098,OR,F,598.0,333.0,276.0,7.25,322.0,374.0
3099,TN,F,667.0,325.0,286.5306834179986,9.090909091,418.8,370.0
3100,WI,F,673.0,383.0,358.0,12.11111111,381.0,410.0
3101,CA,M,1443.0,272.0,280.0,10.4,329.0,328.0
3102,CA,F,1778.0,480.0,411.0,11.959958459345195,439.0,515.8
3103,FL,F,661.0,236.0,211.0,7.214285714,247.0,251.0
3104,GA,F,436.0,302.0,279.0,7.052631579,351.0,383.0
3105,CA,M,2394.0,382.0,385.0,10.0,439.0,444.0
3106,IA,M,551.0,322.0,304.0,6.727272727,338.0,378.0
3107,NC,F,517.0,256.0,213.0,12.22222222,240.0,269.0
3108,F,F,2549.0,616.0,610.0,15.0,590.0,621.0
3109,AL,F,465.0,313.0,274.3100249917102,4.5,312.0,336.0
3110,TX,F,435.0,357.0,314.0,7.4,424.4,431.0
3111,F,F,665.0,246.0,224.0,5.466666667,276.0,323.0
3112,AL,F,801.0,488.0,393.0,11.913241320228726,409.0,473.0
3113,NC,M,628.0,380.61,322.0,11.469542000115933,362.0,399.0
3114,CA,F,818.0,155.0,156.0,7.642857143,195.0,192.0
3115,IN,M,561.0,376.0,363.0,12.5,386.0,422.0
3116,CA,F,653.0,380.61,194.0,10.736343988756184,252.0,292.0
3117,F,F,396.0,318.0,280.0,8.647058824,335.0,368.0
3118,OR,M,718.0,243.0,193.0,13.42857143,274.0,325.0
3119,NE,F,259.0,380.61,265.0,11.13833911018587,316.0,349.0
3120,FL,F,397.0,168.0,138.0,13.0,216.0,245.0
3121,KS,M,332.0,278.0,218.0,11.4,269.0,330.0
3122,OR,M,932.0,506.0,467.8098029846709,18.26666667,519.0,558.0
3123,FL,F,2250.0,319.0,269.64970346164347,7.142857143,333.0,415.0
3124,AL,F,1332.0,547.0,553.0,3.5,645.0,648.0
3125,TX,F,814.0,518.0,498.0,8.5,462.6,550.0
3126,AL,F,550.0,0.0,752.0,10.96296296,601.0,366.6
3127,TX,M,550.0,380.61,238.0,25.0,255.0,255.0
3128,FL,F,1227.0,336.0,249.0,11.623172752541429,346.0,457.0
3129,WA,M,1006.0,411.0,427.0,14.0952381,464.0,458.0
3130,FL,M,1569.0,605.0,553.0,18.33333333,626.0,684.0
3131,MI,F,701.0,380.61,490.0,15.0,521.0,587.0
3132,NV,F,614.0,272.0,196.0,8.038961039,227.0,256.0
3133,IL,F,940.0,339.0,285.0,7.857142857,333.0,406.0
3134,NM,F,2056.0,597.0,545.0,13.629491973617101,658.0,756.0
3135,CA,M,800.0,249.0,303.0,12.10869565,298.0,288.0
3136,TX,F,554.0,346.0,312.0,4.578947368,333.0,434.8
3137,CA,F,2182.0,561.0,518.7852076086413,6.590909091,559.0,569.0
3138,MI,F,929.0,446.0,437.0,12.875,465.0,481.0
3139,FL,F,2379.0,651.0,464.0,19.0,596.0,755.0
3140,FL,M,908.0,422.0,415.0,6.055555556,465.0,471.0
3141,TX,F,786.0,493.0,385.0,11.71428571,391.0,466.0
3142,IL,F,450.0,310.0,258.0,4.8,301.0,339.0
3143,CA,M,2223.0,331.0,413.0,5.666666667,492.0,415.0
3144,TN,M,553.0,249.0,219.0,10.0,275.0,319.0
3145,MN,M,331.0,291.0,248.0,5.470588235,276.0,326.0
3146,CA,M,1089.0,324.0,296.0,22.88235294,328.0,352.0
3147,FL,F,737.0,382.0,357.0,8.428571429,395.0,441.0
3148,MO,M,486.0,261.0,237.0,11.82352941,274.0,301.0
3149,TX,F,376.0,214.0,180.0,3.5,244.0,281.0
3150,F,M,1074.0,472.0,469.0,9.363636364,510.0,516.0
3151,AR,M,543.0,224.0,198.0,14.42857143,252.0,285.0
3152,GA,M,1276.0,516.0,523.0,32.33333333,549.6,572.0
3153,NC,F,451.0,226.0,183.0,18.33333333,236.0,274.0
3154,WI,M,860.0,469.0,394.2848447560059,12.5,442.0,479.0
3155,F,F,1349.0,593.0,481.0,5.3,521.0,628.0
3156,FL,F,917.0,286.0,250.0,8.5,462.6,374.0
3157,KS,F,850.0,468.0,270.0,10.35714286,360.0,534.0
3158,OR,F,550.0,345.0,289.0,16.5,324.2,363.0
3159,IL,F,1865.0,609.0,594.4474314218032,13.25,644.0,669.0
3160,MN,F,403.0,260.0,199.0,7.571428571,253.0,301.0
3161,CA,M,2192.0,410.0,459.5629920531538,12.565235002932184,514.8,573.0
3162,CA,M,2656.0,380.61,437.0,8.7,488.0,452.8
3163,F,F,564.0,251.0,211.0,15.0,254.0,285.0
3164,TX,F,1182.0,374.0,269.0,17.5,361.0,482.0
3165,MI,F,646.0,399.0,377.0,4.666666667,408.0,439.0
3166,KS,F,877.0,503.0,382.0,11.93952635237908,412.6,465.2
3167,F,F,723.0,335.0,270.0,7.6,321.0,386.0
3168,CA,F,928.0,484.0,409.0,20.0,456.0,541.0
3169,AZ,M,1052.0,505.0,505.0,7.2,525.0,525.0
3170,OK,F,392.0,238.0,216.0,11.133342538880191,322.0,355.0
3171,CA,F,2347.0,570.0,471.0,7.8,574.0,669.0
3172,WI,F,668.0,271.0,177.7913288789519,3.285714286,241.0,330.0
3173,AZ,M,727.0,381.0,350.0,11.66664962777811,399.0,426.0
3174,CA,M,1053.0,631.0,607.0,28.53846154,609.0,647.0
3175,GA,F,2159.0,905.0,871.0,7.333333333,938.0,968.0
3176,TN,F,616.0,311.0,295.0,7.333333333,316.0,341.0
3177,CA,F,2421.0,380.61,552.0,12.14634146,568.0,556.0
3178,F,F,386.0,256.0,202.0,15.44444444,254.0,291.0
3179,FL,M,1289.0,476.0,394.0,12.670450837212094,521.0,610.0
3180,IN,F,874.0,516.0,510.0,17.33333333,543.0,555.0
3181,F,F,441.0,288.0,228.0,8.083333333,279.0,331.0
3182,F,F,606.0,530.0,509.0,12.311228759209024,505.2,503.0
3183,TX,F,527.0,315.0,276.0,11.0189134763793,289.0,329.0
3184,IN,F,655.0,369.0,329.0,6.35,344.0,376.0
3185,MI,F,1102.0,540.0,404.0,12.513839109782555,470.0,591.0
3186,TX,M,481.0,265.0,243.0,8.666666667,282.0,323.0
3187,IN,M,421.0,310.0,268.0,2.971428571,295.0,323.0
3188,CA,F,550.0,218.0,137.0,16.0,296.0,426.0
3189,AZ,F,656.0,397.0,388.0,6.384615385,406.4,411.0
3190,OK,F,586.0,351.0,302.6410339123461,8.0,348.0,387.0
3191,CA,M,1401.0,252.0,232.0,14.33333333,274.0,305.0
3192,SC,M,1974.0,469.0,474.720013058801,12.58660801360842,528.0,571.0
3193,TX,M,557.0,370.0,319.0,7.0,368.0,411.0
3194,CA,M,1416.0,321.0,293.0,11.0,357.0,376.0
3195,CO,M,688.0,305.0,232.0,12.5,267.0,312.0
3196,CA,F,1610.0,310.0,317.0,8.055555556,375.0,396.0
3197,CA,F,2352.0,478.0,363.0,12.167015075215472,434.0,530.0
3198,FL,M,1938.0,482.0,400.0,55.0,500.0,606.0
3199,IL,F,1705.0,565.0,512.0,12.5,610.0,659.0
3200,CA,M,861.0,240.0,243.0,10.8111553808648,280.0,289.0
3201,FL,F,875.0,188.0,99.50565016965899,10.055325020934093,142.0,191.0
3202,OK,F,251.0,212.0,183.0,9.4,238.0,265.0
3203,NC,M,469.0,222.0,192.0,10.673202624622116,245.0,280.0
3204,GA,F,681.0,380.61,318.0,7.375,355.0,377.0
3205,MN,M,486.0,299.0,262.0,8.0,310.0,348.0
3206,CA,M,2799.0,576.0,518.0,14.80952381,554.0,599.0
3207,F,M,531.0,248.0,226.0,11.66666667,283.0,322.0
3208,FL,F,645.0,215.0,199.0,8.6875,241.0,417.8
3209,MI,M,1595.0,380.61,562.0,23.0,480.6,758.0
3210,TX,F,567.0,399.0,334.0,14.0,445.8,531.0
3211,OK,M,930.0,551.0,519.0,12.75,560.0,594.0
3212,WI,F,689.0,341.0,235.0,4.857142857,257.0,338.0
3213,CA,M,2413.0,566.0,564.0,10.75,553.0,560.0
3214,TX,M,749.0,295.0,228.0,5.636363636,289.0,377.0
3215,KY,F,896.0,380.61,455.0,10.28571429,493.0,507.0
3216,TX,F,505.0,366.0,304.0,6.0,351.0,425.0
3217,FL,F,2171.0,613.0,551.5263979848789,15.0,612.0,665.0
3218,FL,F,661.0,325.0,320.0,10.966018751286978,310.0,299.0
3219,MI,M,538.0,258.0,251.0,10.85663982579318,281.0,298.0
3220,KY,M,460.0,331.0,299.0,11.19107898004915,321.0,353.0
3221,MI,F,814.0,468.0,430.0,4.80952381,471.0,505.0
3222,CA,F,2297.0,550.0,512.0,11.83333333,304.2,607.0
3223,TN,F,297.0,163.0,130.0,4.727272727,179.0,208.0
3224,TX,M,393.0,313.0,287.0,20.0,314.0,363.0
3225,AZ,M,675.0,380.61,354.0,20.0,397.0,407.0
3226,F,M,897.0,240.0,208.59604128955644,12.33333333,259.0,317.0
3227,AZ,M,1402.0,545.0,460.0,14.625,548.0,628.0
3228,F,M,566.0,310.0,315.0,17.5,326.0,329.0
3229,GA,M,1483.0,695.0,673.0,20.0,744.0,774.0
3230,IL,F,504.0,380.61,289.0,8.363636364,260.8,351.2
3231,CA,M,1394.0,263.0,275.9986238716155,20.0,302.0,300.0
3232,IL,F,739.0,415.0,353.0,10.0,436.0,486.0
3233,MO,F,915.0,442.0,289.78493738798824,13.3,385.0,537.0
3234,CA,F,978.0,291.0,200.0,20.0,256.0,307.0
3235,FL,F,1270.0,380.61,363.0,6.269230769,429.0,519.0
3236,GA,F,1717.0,511.0,333.72857686047826,9.0,339.2,397.4
3237,CA,M,2449.0,472.0,464.0,12.345642688549344,518.0,519.0
3238,CA,F,2869.0,668.0,620.364101150543,13.69268038023326,686.0,745.0
3239,WA,M,1212.0,354.0,298.0,14.66666667,365.0,422.0
3240,F,M,224.0,163.0,138.0,5.333333333,193.0,218.0
3241,OK,F,160.0,170.0,118.0,10.5,161.0,218.0
3242,F,F,1178.0,384.0,322.0,12.33333333,370.0,444.0
3243,MS,F,668.0,456.0,303.0,15.0,326.0,421.6
3244,WA,F,696.0,383.0,367.0,9.0,504.8,423.0
3245,CA,F,1224.0,312.0,228.0,6.8,325.0,356.0
3246,TN,F,585.0,258.0,212.0,10.75,286.0,366.6
3247,WA,F,555.0,299.0,305.0,11.28571429,282.4,319.0
3248,FL,F,2038.0,515.0,390.0,8.111111111,564.0,670.0
3249,TX,M,281.0,241.0,209.0,15.0,386.4,313.0
3250,CA,M,2494.0,643.0,526.0,11.66666667,639.0,728.0
3251,F,F,444.0,380.61,216.73005804778515,5.777777778,251.0,272.0
3252,SC,M,499.0,252.0,214.0,3.966666667,249.0,276.0
3253,WI,M,612.0,332.0,305.0,20.5,346.0,372.0
3254,F,F,1841.0,387.0,376.0,11.625,435.0,450.0
3255,F,F,1203.0,413.0,334.5425151060337,11.628465409782677,382.43,425.9
3256,WA,M,1412.0,413.0,399.0,15.33333333,442.0,457.0
3257,CA,F,1420.0,433.0,351.0,4.5,388.0,420.0
3258,TN,F,640.0,302.0,226.0,10.75,289.0,351.0
3259,NC,F,853.0,450.0,289.0,9.75,331.0,440.0
3260,MO,F,868.0,384.0,359.0,11.69055599657506,399.0,430.0
3261,FL,M,1518.0,469.0,449.0,12.309459682227335,494.0,523.0
3262,IL,F,590.0,403.0,353.0,8.217391304,362.0,456.2
3263,FL,F,801.0,370.0,301.0,15.2,322.6,408.0
3264,NV,M,675.0,375.0,336.0,5.0,325.0,372.0
3265,WA,F,1217.0,506.0,465.0,9.857142857,556.0,598.0
3266,CA,F,1897.0,481.0,369.0,23.0,433.0,520.0
3267,MS,M,878.0,630.0,607.0,9.75,622.0,329.8
3268,IL,M,680.0,325.0,289.0,10.98243488403277,293.0,316.0
3269,TX,M,1269.0,574.0,512.0,4.254901961,290.2,310.6
3270,OR,M,617.0,363.0,332.0,4.533333333,353.0,423.0
3271,KY,M,838.0,380.61,444.30032499277297,4.866666667,493.0,528.0
3272,CA,F,2166.0,515.0,427.0,12.401771825244689,471.0,559.0
3273,SC,F,803.0,360.0,333.0,5.823529412,354.8,417.0
3274,IN,F,666.0,332.0,255.0,4.5,325.0,394.0
3275,TN,F,1217.0,614.0,567.0,19.0,608.0,644.0
3276,TX,F,876.0,504.0,364.0,24.44444444,414.0,529.0
3277,KS,M,1076.0,586.0,593.0,12.33333333,623.0,613.0
3278,LA,F,500.0,313.0,296.0,12.14285714,291.0,303.0
3279,CA,M,2631.0,753.0,689.0,19.61538462,772.0,816.0
3280,FL,F,916.0,380.61,351.8308732300926,11.18181818,401.0,461.4
3281,TX,F,1205.0,651.0,645.0,20.0,401.4,710.0
3282,WA,F,1952.0,527.0,483.0,5.222222222,522.0,578.0
3283,CA,F,1620.0,452.0,393.0,3.297619048,432.0,485.0
